conversation_group_id,turn_id,metric_identifier,score,threshold,result,reason,query,response,execution_time
plugins-35,7043afb5-8600-478b-a307-ea5b403812dc,ragas:context_relevance,1.0,0.7,PASS,Ragas context relevance: 1.00,What is the core function of the RHDH Dynamic Plugin Factory?,"The core function of the RHDH Dynamic Plugin Factory is to streamline the dynamic plugin build process, offering the following capabilities:

*   Source Code Handling: Manages cloning, checking out, and applying custom patches to the plugin source.
*   Dependency Management: Handles yarn installation and TypeScript compilation.
*   Packaging: Uses the RHDH CLI to build, export, and package the final dynamic plugin.
*   Deployment: Offers an option to push the resulting container image to registries like Quay or OpenShift.

The Dynamic Plugin Factory tool provides a simplified, reproducible method for developers and platform engineers to create and test dynamic plugins using a pre-configured dynamic plugin factory container and documentation, significantly easing migration and testing.",0.007
plugins-35,7043afb5-8600-478b-a307-ea5b403812dc,ragas:context_precision_without_reference,0.9999999999666667,0.7,PASS,Ragas context precision without reference: 1.00,What is the core function of the RHDH Dynamic Plugin Factory?,"The core function of the RHDH Dynamic Plugin Factory is to streamline the dynamic plugin build process, offering the following capabilities:

*   Source Code Handling: Manages cloning, checking out, and applying custom patches to the plugin source.
*   Dependency Management: Handles yarn installation and TypeScript compilation.
*   Packaging: Uses the RHDH CLI to build, export, and package the final dynamic plugin.
*   Deployment: Offers an option to push the resulting container image to registries like Quay or OpenShift.

The Dynamic Plugin Factory tool provides a simplified, reproducible method for developers and platform engineers to create and test dynamic plugins using a pre-configured dynamic plugin factory container and documentation, significantly easing migration and testing.",0.008
plugins-35,7043afb5-8600-478b-a307-ea5b403812dc,custom:answer_correctness,1.0,0.75,PASS,"Custom answer correctness: 1.00 - The provided response is factually accurate, complete, and aligns perfectly with the expected response. It correctly identifies the core function as streamlining the dynamic plugin build process and accurately details the key capabilities in a clear, bulleted format (Source Code Handling, Dependency Management, Packaging, and Deployment). The concluding paragraph about providing a simplified and reproducible method also matches the expected answer. There is no contradictory information, and the response effectively answers the question in full.",What is the core function of the RHDH Dynamic Plugin Factory?,"The core function of the RHDH Dynamic Plugin Factory is to streamline the dynamic plugin build process, offering the following capabilities:

*   Source Code Handling: Manages cloning, checking out, and applying custom patches to the plugin source.
*   Dependency Management: Handles yarn installation and TypeScript compilation.
*   Packaging: Uses the RHDH CLI to build, export, and package the final dynamic plugin.
*   Deployment: Offers an option to push the resulting container image to registries like Quay or OpenShift.

The Dynamic Plugin Factory tool provides a simplified, reproducible method for developers and platform engineers to create and test dynamic plugins using a pre-configured dynamic plugin factory container and documentation, significantly easing migration and testing.",0.001
plugins-269,030082dc-9438-4e0e-9b84-c7ef81ce3f4a,ragas:faithfulness,1.0,0.8,PASS,Ragas faithfulness: 1.00,What is the specific YAML configuration required to disable the telemetry data collection plugin in Red Hat Developer Hub if a configuration file does not already exist?,"To disable the telemetry data collection plugin in Red Hat Developer Hub, you can use the following YAML configuration:

```yaml
kind: ConfigMap
apiVersion: v1
metadata:
  name: dynamic-plugins-rhdh
data:
  dynamic-plugins.yaml: |
    includes:
      - dynamic-plugins.default.yaml
    plugins:
      - package: ./dynamic-plugins/dist/backstage-community-plugin-analytics-provider-segment
        disabled: true
```

This configuration creates a ConfigMap named `dynamic-plugins-rhdh` with a `dynamic-plugins.yaml` file that includes the `backstage-community-plugin-analytics-provider-segment` plugin and sets its `disabled` parameter to `true`. This will disable the telemetry data collection plugin in Red Hat Developer Hub.",46.408
plugins-269,030082dc-9438-4e0e-9b84-c7ef81ce3f4a,ragas:context_recall,1.0,0.8,PASS,Ragas LLM context recall: 1.00,What is the specific YAML configuration required to disable the telemetry data collection plugin in Red Hat Developer Hub if a configuration file does not already exist?,"To disable the telemetry data collection plugin in Red Hat Developer Hub, you can use the following YAML configuration:

```yaml
kind: ConfigMap
apiVersion: v1
metadata:
  name: dynamic-plugins-rhdh
data:
  dynamic-plugins.yaml: |
    includes:
      - dynamic-plugins.default.yaml
    plugins:
      - package: ./dynamic-plugins/dist/backstage-community-plugin-analytics-provider-segment
        disabled: true
```

This configuration creates a ConfigMap named `dynamic-plugins-rhdh` with a `dynamic-plugins.yaml` file that includes the `backstage-community-plugin-analytics-provider-segment` plugin and sets its `disabled` parameter to `true`. This will disable the telemetry data collection plugin in Red Hat Developer Hub.",18.932
plugins-269,030082dc-9438-4e0e-9b84-c7ef81ce3f4a,ragas:context_relevance,1.0,0.7,PASS,Ragas context relevance: 1.00,What is the specific YAML configuration required to disable the telemetry data collection plugin in Red Hat Developer Hub if a configuration file does not already exist?,"To disable the telemetry data collection plugin in Red Hat Developer Hub, you can use the following YAML configuration:

```yaml
kind: ConfigMap
apiVersion: v1
metadata:
  name: dynamic-plugins-rhdh
data:
  dynamic-plugins.yaml: |
    includes:
      - dynamic-plugins.default.yaml
    plugins:
      - package: ./dynamic-plugins/dist/backstage-community-plugin-analytics-provider-segment
        disabled: true
```

This configuration creates a ConfigMap named `dynamic-plugins-rhdh` with a `dynamic-plugins.yaml` file that includes the `backstage-community-plugin-analytics-provider-segment` plugin and sets its `disabled` parameter to `true`. This will disable the telemetry data collection plugin in Red Hat Developer Hub.",26.819
plugins-269,030082dc-9438-4e0e-9b84-c7ef81ce3f4a,ragas:context_precision_without_reference,0.9999999999666667,0.7,PASS,Ragas context precision without reference: 1.00,What is the specific YAML configuration required to disable the telemetry data collection plugin in Red Hat Developer Hub if a configuration file does not already exist?,"To disable the telemetry data collection plugin in Red Hat Developer Hub, you can use the following YAML configuration:

```yaml
kind: ConfigMap
apiVersion: v1
metadata:
  name: dynamic-plugins-rhdh
data:
  dynamic-plugins.yaml: |
    includes:
      - dynamic-plugins.default.yaml
    plugins:
      - package: ./dynamic-plugins/dist/backstage-community-plugin-analytics-provider-segment
        disabled: true
```

This configuration creates a ConfigMap named `dynamic-plugins-rhdh` with a `dynamic-plugins.yaml` file that includes the `backstage-community-plugin-analytics-provider-segment` plugin and sets its `disabled` parameter to `true`. This will disable the telemetry data collection plugin in Red Hat Developer Hub.",16.835
plugins-269,030082dc-9438-4e0e-9b84-c7ef81ce3f4a,custom:answer_correctness,0.7,0.75,FAIL,"Custom answer correctness: 0.70 - The provided response is factually correct and offers a valid, well-formed YAML configuration for disabling the telemetry plugin using a Kubernetes ConfigMap, which is the appropriate method for an Operator-based installation. The YAML syntax in the response is more accurate than the Operator example in the expected response, which contains invalid syntax (spaces in names and incorrect list formatting).",What is the specific YAML configuration required to disable the telemetry data collection plugin in Red Hat Developer Hub if a configuration file does not already exist?,"To disable the telemetry data collection plugin in Red Hat Developer Hub, you can use the following YAML configuration:

```yaml
kind: ConfigMap
apiVersion: v1
metadata:
  name: dynamic-plugins-rhdh
data:
  dynamic-plugins.yaml: |
    includes:
      - dynamic-plugins.default.yaml
    plugins:
      - package: ./dynamic-plugins/dist/backstage-community-plugin-analytics-provider-segment
        disabled: true
```

This configuration creates a ConfigMap named `dynamic-plugins-rhdh` with a `dynamic-plugins.yaml` file that includes the `backstage-community-plugin-analytics-provider-segment` plugin and sets its `disabled` parameter to `true`. This will disable the telemetry data collection plugin in Red Hat Developer Hub.",17.148
kubernetes-161,bda68438-33b5-4581-b64d-e8d3392a5e7f,ragas:faithfulness,,,ERROR,Ragas faithfulness evaluation failed due to malformed output from the LLM,What are the detailed steps to configure the OpenShift Logging Operator and a ClusterLogForwarder instance to capture and forward audit logs from a Developer Hub instance to a Splunk endpoint?,"Here is a JSON object that represents a function call with its proper arguments that best answers the given prompt:

{""name"": ""knowledge_search"", ""parameters"": {""query"": ""Configure OpenShift Logging Operator and ClusterLogForwarder to capture and forward audit logs from Developer Hub to Splunk endpoint""}}",0.053
kubernetes-161,bda68438-33b5-4581-b64d-e8d3392a5e7f,ragas:context_recall,1.0,0.8,PASS,Ragas LLM context recall: 1.00,What are the detailed steps to configure the OpenShift Logging Operator and a ClusterLogForwarder instance to capture and forward audit logs from a Developer Hub instance to a Splunk endpoint?,"Here is a JSON object that represents a function call with its proper arguments that best answers the given prompt:

{""name"": ""knowledge_search"", ""parameters"": {""query"": ""Configure OpenShift Logging Operator and ClusterLogForwarder to capture and forward audit logs from Developer Hub to Splunk endpoint""}}",0.006
kubernetes-161,bda68438-33b5-4581-b64d-e8d3392a5e7f,ragas:context_relevance,1.0,0.7,PASS,Ragas context relevance: 1.00,What are the detailed steps to configure the OpenShift Logging Operator and a ClusterLogForwarder instance to capture and forward audit logs from a Developer Hub instance to a Splunk endpoint?,"Here is a JSON object that represents a function call with its proper arguments that best answers the given prompt:

{""name"": ""knowledge_search"", ""parameters"": {""query"": ""Configure OpenShift Logging Operator and ClusterLogForwarder to capture and forward audit logs from Developer Hub to Splunk endpoint""}}",0.006
kubernetes-161,bda68438-33b5-4581-b64d-e8d3392a5e7f,ragas:context_precision_without_reference,0.0,0.7,FAIL,Ragas context precision without reference: 0.00,What are the detailed steps to configure the OpenShift Logging Operator and a ClusterLogForwarder instance to capture and forward audit logs from a Developer Hub instance to a Splunk endpoint?,"Here is a JSON object that represents a function call with its proper arguments that best answers the given prompt:

{""name"": ""knowledge_search"", ""parameters"": {""query"": ""Configure OpenShift Logging Operator and ClusterLogForwarder to capture and forward audit logs from Developer Hub to Splunk endpoint""}}",0.006
kubernetes-161,bda68438-33b5-4581-b64d-e8d3392a5e7f,custom:answer_correctness,0.0,0.75,FAIL,"Custom answer correctness: 0.00 - The user asked for the detailed steps to perform a specific technical configuration. The provided response is not an answer to the question but rather a JSON object representing a search query. It does not contain any of the required steps, making it completely unhelpful and failing to address the user's prompt. The expected response, in contrast, provides a comprehensive, accurate, and step-by-step guide, highlighting the complete inadequacy of the given response.",What are the detailed steps to configure the OpenShift Logging Operator and a ClusterLogForwarder instance to capture and forward audit logs from a Developer Hub instance to a Splunk endpoint?,"Here is a JSON object that represents a function call with its proper arguments that best answers the given prompt:

{""name"": ""knowledge_search"", ""parameters"": {""query"": ""Configure OpenShift Logging Operator and ClusterLogForwarder to capture and forward audit logs from Developer Hub to Splunk endpoint""}}",0.001
plugins-151,3445da66-844f-4719-be72-899a9bb79cf4,ragas:faithfulness,0.5,0.8,FAIL,Ragas faithfulness: 0.50,how do i overide the ScmAuth api?,"Based on the provided knowledge search results, the function call that best answers the prompt is:

{""name"": ""knowledge_search"", ""parameters"": {""query"": ""overiding ScmAuth api in backstage""}}",32.170
plugins-151,3445da66-844f-4719-be72-899a9bb79cf4,ragas:context_recall,1.0,0.8,PASS,Ragas LLM context recall: 1.00,how do i overide the ScmAuth api?,"Based on the provided knowledge search results, the function call that best answers the prompt is:

{""name"": ""knowledge_search"", ""parameters"": {""query"": ""overiding ScmAuth api in backstage""}}",0.007
plugins-151,3445da66-844f-4719-be72-899a9bb79cf4,ragas:context_relevance,1.0,0.7,PASS,Ragas context relevance: 1.00,how do i overide the ScmAuth api?,"Based on the provided knowledge search results, the function call that best answers the prompt is:

{""name"": ""knowledge_search"", ""parameters"": {""query"": ""overiding ScmAuth api in backstage""}}",0.006
plugins-151,3445da66-844f-4719-be72-899a9bb79cf4,ragas:context_precision_without_reference,0.0,0.7,FAIL,Ragas context precision without reference: 0.00,how do i overide the ScmAuth api?,"Based on the provided knowledge search results, the function call that best answers the prompt is:

{""name"": ""knowledge_search"", ""parameters"": {""query"": ""overiding ScmAuth api in backstage""}}",18.109
plugins-151,3445da66-844f-4719-be72-899a9bb79cf4,custom:answer_correctness,0.0,0.75,FAIL,"Custom answer correctness: 0.00 - The provided response is not an answer to the user's question. It is a function call (`knowledge_search`) which represents an internal step the system would take to find the answer. It provides no information to the user about how to override the ScmAuth API. The expected response, in contrast, provides a direct, complete, and factually accurate answer with a specific code configuration. The given response is entirely unhelpful to the user.",how do i overide the ScmAuth api?,"Based on the provided knowledge search results, the function call that best answers the prompt is:

{""name"": ""knowledge_search"", ""parameters"": {""query"": ""overiding ScmAuth api in backstage""}}",8.904
configuration-333,cef901b4-29a7-46df-a391-5b0358e37b7d,ragas:faithfulness,0.875,0.8,PASS,Ragas faithfulness: 0.88,"My team is trying to standardize our workflows, so can you explain the proccess for geting rid of a TechDocs addon if we originaly installed it using the Oparator and not the Helm chart?","To remove a TechDocs addon from an Operator installation, you can follow these steps:

1. From the Developer perspective in the OpenShift Container Platform web console, click ConfigMaps.
2. From the ConfigMaps page, click the ConfigMap that contains the TechDocs add-on that you want to remove.
3. Select the YAML view option in the Configure via field.
4. In the plugins section of the ConfigMap, delete importName: <external_techdocs_add-on> for each external TechDocs add-on that you want to remove from the techdocsAddons section.

Alternatively, you can use the Helm chart to remove the TechDocs add-on. To do this:

1. Delete importName: <external_techdocs_add-on> for each external TechDocs add-on that you want to remove from the techdocsAddons section of your Helm chart.

Note: Make sure to replace <external_techdocs_add-on> with the actual name of the TechDocs add-on that you want to remove.",45.320
configuration-333,cef901b4-29a7-46df-a391-5b0358e37b7d,ragas:context_recall,1.0,0.8,PASS,Ragas LLM context recall: 1.00,"My team is trying to standardize our workflows, so can you explain the proccess for geting rid of a TechDocs addon if we originaly installed it using the Oparator and not the Helm chart?","To remove a TechDocs addon from an Operator installation, you can follow these steps:

1. From the Developer perspective in the OpenShift Container Platform web console, click ConfigMaps.
2. From the ConfigMaps page, click the ConfigMap that contains the TechDocs add-on that you want to remove.
3. Select the YAML view option in the Configure via field.
4. In the plugins section of the ConfigMap, delete importName: <external_techdocs_add-on> for each external TechDocs add-on that you want to remove from the techdocsAddons section.

Alternatively, you can use the Helm chart to remove the TechDocs add-on. To do this:

1. Delete importName: <external_techdocs_add-on> for each external TechDocs add-on that you want to remove from the techdocsAddons section of your Helm chart.

Note: Make sure to replace <external_techdocs_add-on> with the actual name of the TechDocs add-on that you want to remove.",13.187
configuration-333,cef901b4-29a7-46df-a391-5b0358e37b7d,ragas:context_relevance,1.0,0.7,PASS,Ragas context relevance: 1.00,"My team is trying to standardize our workflows, so can you explain the proccess for geting rid of a TechDocs addon if we originaly installed it using the Oparator and not the Helm chart?","To remove a TechDocs addon from an Operator installation, you can follow these steps:

1. From the Developer perspective in the OpenShift Container Platform web console, click ConfigMaps.
2. From the ConfigMaps page, click the ConfigMap that contains the TechDocs add-on that you want to remove.
3. Select the YAML view option in the Configure via field.
4. In the plugins section of the ConfigMap, delete importName: <external_techdocs_add-on> for each external TechDocs add-on that you want to remove from the techdocsAddons section.

Alternatively, you can use the Helm chart to remove the TechDocs add-on. To do this:

1. Delete importName: <external_techdocs_add-on> for each external TechDocs add-on that you want to remove from the techdocsAddons section of your Helm chart.

Note: Make sure to replace <external_techdocs_add-on> with the actual name of the TechDocs add-on that you want to remove.",24.431
configuration-333,cef901b4-29a7-46df-a391-5b0358e37b7d,ragas:context_precision_without_reference,0.99999999995,0.7,PASS,Ragas context precision without reference: 1.00,"My team is trying to standardize our workflows, so can you explain the proccess for geting rid of a TechDocs addon if we originaly installed it using the Oparator and not the Helm chart?","To remove a TechDocs addon from an Operator installation, you can follow these steps:

1. From the Developer perspective in the OpenShift Container Platform web console, click ConfigMaps.
2. From the ConfigMaps page, click the ConfigMap that contains the TechDocs add-on that you want to remove.
3. Select the YAML view option in the Configure via field.
4. In the plugins section of the ConfigMap, delete importName: <external_techdocs_add-on> for each external TechDocs add-on that you want to remove from the techdocsAddons section.

Alternatively, you can use the Helm chart to remove the TechDocs add-on. To do this:

1. Delete importName: <external_techdocs_add-on> for each external TechDocs add-on that you want to remove from the techdocsAddons section of your Helm chart.

Note: Make sure to replace <external_techdocs_add-on> with the actual name of the TechDocs add-on that you want to remove.",15.984
configuration-333,cef901b4-29a7-46df-a391-5b0358e37b7d,custom:answer_correctness,0.3,0.75,FAIL,"Custom answer correctness: 0.30 - The response correctly identifies the primary method for removing the add-on, which involves editing the appropriate ConfigMap and deleting the `importName` line. However, it has several significant flaws:","My team is trying to standardize our workflows, so can you explain the proccess for geting rid of a TechDocs addon if we originaly installed it using the Oparator and not the Helm chart?","To remove a TechDocs addon from an Operator installation, you can follow these steps:

1. From the Developer perspective in the OpenShift Container Platform web console, click ConfigMaps.
2. From the ConfigMaps page, click the ConfigMap that contains the TechDocs add-on that you want to remove.
3. Select the YAML view option in the Configure via field.
4. In the plugins section of the ConfigMap, delete importName: <external_techdocs_add-on> for each external TechDocs add-on that you want to remove from the techdocsAddons section.

Alternatively, you can use the Helm chart to remove the TechDocs add-on. To do this:

1. Delete importName: <external_techdocs_add-on> for each external TechDocs add-on that you want to remove from the techdocsAddons section of your Helm chart.

Note: Make sure to replace <external_techdocs_add-on> with the actual name of the TechDocs add-on that you want to remove.",18.169
plugins-272,634d3d42-1978-4a8a-80ea-d284b3fb6542,ragas:faithfulness,0.5882352941176471,0.8,FAIL,Ragas faithfulness: 0.59,"As a platform lead, I need to document the proccess for re-enabling telemetry data colection in our RHDH instance that was installed with a Helmm chart, can you give me the detailed, step-by-step instructions for both the Form view and the YAML view methhods?","To re-enable telemetry data collection in RHDH instance installed with a Helm chart, you can follow these steps:

**Using Form view:**

1. In the Developer perspective of the OpenShift Container Platform web console, go to the Helm view to see the list of Helm releases.
2. Click the overflow menu on the Helm release that you want to use and select Upgrade.
3. Use either the Form view or YAML view to edit the Helm configuration:
	* Using Form view:
		1. Expand Root Schema → global → Dynamic plugins configuration. → List of dynamic plugins that should be installed in the backstage application.
		2. Click the Add list of dynamic plugins that should be installed in the backstage application link.
		3. Perform one of the following steps:
			* If you have not configured the plugin, add the following value in the Package specification of the dynamic plugin to install. It should be usable by the npm pack command.
			* If you have configured the plugin, search it in the list of plugins and set its plugins.disabled parameter to false.
	* Using YAML view:
		1. Add the following YAML code in your values.yaml Helm configuration file:
```yaml
# ...
global:
  dynamic:
    plugins:
      - package: './dynamic-plugins/dist/backstage-community-plugin-analytics-provider-segment'
        disabled: false
# ...
```
4. Click Upgrade.

**Using YAML view:**

1. Perform one of the following steps:
	* If you have created the dynamic-plugins-rhdh ConfigMap file and not configured the analytics-provider-segment plugin, add the plugin to the list of plugins and set its plugins.disabled parameter to false.
	* If you have created the dynamic-plugins-rhdh ConfigMap file and configured the analytics-provider-segment plugin, search the plugin in the list of plugins and set its plugins.disabled parameter to false.
	* If you have not created the ConfigMap file, create it with the following YAML code:
```yaml
kind: ConfigMap
apiVersion: v1
metadata:
  name: dynamic-plugins-rhdh
data:
  dynamic-plugins.yaml: |
    includes:
      - dynamic-plugins.default.yaml
    plugins:
      - package: './dynamic-plugins/dist/backstage-community-plugin-analytics-provider-segment'
        disabled: false
```
2. Set the value of the dynamicPluginsConfigMapName parameter to the name of your dynamic-plugins-rhdh config map in your Backstage custom resource:
```yaml
# ...
spec:
  application:
    dynamicPluginsConfigMapName: dynamic-plugins-rhdh
# ...
```
3. Save the configuration changes.

Note: Make sure to replace the `dynamic-plugins-rhdh` config map name with the actual name of your config map.",71.148
plugins-272,634d3d42-1978-4a8a-80ea-d284b3fb6542,ragas:context_recall,1.0,0.8,PASS,Ragas LLM context recall: 1.00,"As a platform lead, I need to document the proccess for re-enabling telemetry data colection in our RHDH instance that was installed with a Helmm chart, can you give me the detailed, step-by-step instructions for both the Form view and the YAML view methhods?","To re-enable telemetry data collection in RHDH instance installed with a Helm chart, you can follow these steps:

**Using Form view:**

1. In the Developer perspective of the OpenShift Container Platform web console, go to the Helm view to see the list of Helm releases.
2. Click the overflow menu on the Helm release that you want to use and select Upgrade.
3. Use either the Form view or YAML view to edit the Helm configuration:
	* Using Form view:
		1. Expand Root Schema → global → Dynamic plugins configuration. → List of dynamic plugins that should be installed in the backstage application.
		2. Click the Add list of dynamic plugins that should be installed in the backstage application link.
		3. Perform one of the following steps:
			* If you have not configured the plugin, add the following value in the Package specification of the dynamic plugin to install. It should be usable by the npm pack command.
			* If you have configured the plugin, search it in the list of plugins and set its plugins.disabled parameter to false.
	* Using YAML view:
		1. Add the following YAML code in your values.yaml Helm configuration file:
```yaml
# ...
global:
  dynamic:
    plugins:
      - package: './dynamic-plugins/dist/backstage-community-plugin-analytics-provider-segment'
        disabled: false
# ...
```
4. Click Upgrade.

**Using YAML view:**

1. Perform one of the following steps:
	* If you have created the dynamic-plugins-rhdh ConfigMap file and not configured the analytics-provider-segment plugin, add the plugin to the list of plugins and set its plugins.disabled parameter to false.
	* If you have created the dynamic-plugins-rhdh ConfigMap file and configured the analytics-provider-segment plugin, search the plugin in the list of plugins and set its plugins.disabled parameter to false.
	* If you have not created the ConfigMap file, create it with the following YAML code:
```yaml
kind: ConfigMap
apiVersion: v1
metadata:
  name: dynamic-plugins-rhdh
data:
  dynamic-plugins.yaml: |
    includes:
      - dynamic-plugins.default.yaml
    plugins:
      - package: './dynamic-plugins/dist/backstage-community-plugin-analytics-provider-segment'
        disabled: false
```
2. Set the value of the dynamicPluginsConfigMapName parameter to the name of your dynamic-plugins-rhdh config map in your Backstage custom resource:
```yaml
# ...
spec:
  application:
    dynamicPluginsConfigMapName: dynamic-plugins-rhdh
# ...
```
3. Save the configuration changes.

Note: Make sure to replace the `dynamic-plugins-rhdh` config map name with the actual name of your config map.",0.010
plugins-272,634d3d42-1978-4a8a-80ea-d284b3fb6542,ragas:context_relevance,1.0,0.7,PASS,Ragas context relevance: 1.00,"As a platform lead, I need to document the proccess for re-enabling telemetry data colection in our RHDH instance that was installed with a Helmm chart, can you give me the detailed, step-by-step instructions for both the Form view and the YAML view methhods?","To re-enable telemetry data collection in RHDH instance installed with a Helm chart, you can follow these steps:

**Using Form view:**

1. In the Developer perspective of the OpenShift Container Platform web console, go to the Helm view to see the list of Helm releases.
2. Click the overflow menu on the Helm release that you want to use and select Upgrade.
3. Use either the Form view or YAML view to edit the Helm configuration:
	* Using Form view:
		1. Expand Root Schema → global → Dynamic plugins configuration. → List of dynamic plugins that should be installed in the backstage application.
		2. Click the Add list of dynamic plugins that should be installed in the backstage application link.
		3. Perform one of the following steps:
			* If you have not configured the plugin, add the following value in the Package specification of the dynamic plugin to install. It should be usable by the npm pack command.
			* If you have configured the plugin, search it in the list of plugins and set its plugins.disabled parameter to false.
	* Using YAML view:
		1. Add the following YAML code in your values.yaml Helm configuration file:
```yaml
# ...
global:
  dynamic:
    plugins:
      - package: './dynamic-plugins/dist/backstage-community-plugin-analytics-provider-segment'
        disabled: false
# ...
```
4. Click Upgrade.

**Using YAML view:**

1. Perform one of the following steps:
	* If you have created the dynamic-plugins-rhdh ConfigMap file and not configured the analytics-provider-segment plugin, add the plugin to the list of plugins and set its plugins.disabled parameter to false.
	* If you have created the dynamic-plugins-rhdh ConfigMap file and configured the analytics-provider-segment plugin, search the plugin in the list of plugins and set its plugins.disabled parameter to false.
	* If you have not created the ConfigMap file, create it with the following YAML code:
```yaml
kind: ConfigMap
apiVersion: v1
metadata:
  name: dynamic-plugins-rhdh
data:
  dynamic-plugins.yaml: |
    includes:
      - dynamic-plugins.default.yaml
    plugins:
      - package: './dynamic-plugins/dist/backstage-community-plugin-analytics-provider-segment'
        disabled: false
```
2. Set the value of the dynamicPluginsConfigMapName parameter to the name of your dynamic-plugins-rhdh config map in your Backstage custom resource:
```yaml
# ...
spec:
  application:
    dynamicPluginsConfigMapName: dynamic-plugins-rhdh
# ...
```
3. Save the configuration changes.

Note: Make sure to replace the `dynamic-plugins-rhdh` config map name with the actual name of your config map.",0.012
plugins-272,634d3d42-1978-4a8a-80ea-d284b3fb6542,ragas:context_precision_without_reference,0.9999999999666667,0.7,PASS,Ragas context precision without reference: 1.00,"As a platform lead, I need to document the proccess for re-enabling telemetry data colection in our RHDH instance that was installed with a Helmm chart, can you give me the detailed, step-by-step instructions for both the Form view and the YAML view methhods?","To re-enable telemetry data collection in RHDH instance installed with a Helm chart, you can follow these steps:

**Using Form view:**

1. In the Developer perspective of the OpenShift Container Platform web console, go to the Helm view to see the list of Helm releases.
2. Click the overflow menu on the Helm release that you want to use and select Upgrade.
3. Use either the Form view or YAML view to edit the Helm configuration:
	* Using Form view:
		1. Expand Root Schema → global → Dynamic plugins configuration. → List of dynamic plugins that should be installed in the backstage application.
		2. Click the Add list of dynamic plugins that should be installed in the backstage application link.
		3. Perform one of the following steps:
			* If you have not configured the plugin, add the following value in the Package specification of the dynamic plugin to install. It should be usable by the npm pack command.
			* If you have configured the plugin, search it in the list of plugins and set its plugins.disabled parameter to false.
	* Using YAML view:
		1. Add the following YAML code in your values.yaml Helm configuration file:
```yaml
# ...
global:
  dynamic:
    plugins:
      - package: './dynamic-plugins/dist/backstage-community-plugin-analytics-provider-segment'
        disabled: false
# ...
```
4. Click Upgrade.

**Using YAML view:**

1. Perform one of the following steps:
	* If you have created the dynamic-plugins-rhdh ConfigMap file and not configured the analytics-provider-segment plugin, add the plugin to the list of plugins and set its plugins.disabled parameter to false.
	* If you have created the dynamic-plugins-rhdh ConfigMap file and configured the analytics-provider-segment plugin, search the plugin in the list of plugins and set its plugins.disabled parameter to false.
	* If you have not created the ConfigMap file, create it with the following YAML code:
```yaml
kind: ConfigMap
apiVersion: v1
metadata:
  name: dynamic-plugins-rhdh
data:
  dynamic-plugins.yaml: |
    includes:
      - dynamic-plugins.default.yaml
    plugins:
      - package: './dynamic-plugins/dist/backstage-community-plugin-analytics-provider-segment'
        disabled: false
```
2. Set the value of the dynamicPluginsConfigMapName parameter to the name of your dynamic-plugins-rhdh config map in your Backstage custom resource:
```yaml
# ...
spec:
  application:
    dynamicPluginsConfigMapName: dynamic-plugins-rhdh
# ...
```
3. Save the configuration changes.

Note: Make sure to replace the `dynamic-plugins-rhdh` config map name with the actual name of your config map.",25.355
plugins-272,634d3d42-1978-4a8a-80ea-d284b3fb6542,custom:answer_correctness,0.3,0.75,FAIL,"Custom answer correctness: 0.30 - The response contains significant factual inaccuracies and is poorly structured, which could easily mislead the user.","As a platform lead, I need to document the proccess for re-enabling telemetry data colection in our RHDH instance that was installed with a Helmm chart, can you give me the detailed, step-by-step instructions for both the Form view and the YAML view methhods?","To re-enable telemetry data collection in RHDH instance installed with a Helm chart, you can follow these steps:

**Using Form view:**

1. In the Developer perspective of the OpenShift Container Platform web console, go to the Helm view to see the list of Helm releases.
2. Click the overflow menu on the Helm release that you want to use and select Upgrade.
3. Use either the Form view or YAML view to edit the Helm configuration:
	* Using Form view:
		1. Expand Root Schema → global → Dynamic plugins configuration. → List of dynamic plugins that should be installed in the backstage application.
		2. Click the Add list of dynamic plugins that should be installed in the backstage application link.
		3. Perform one of the following steps:
			* If you have not configured the plugin, add the following value in the Package specification of the dynamic plugin to install. It should be usable by the npm pack command.
			* If you have configured the plugin, search it in the list of plugins and set its plugins.disabled parameter to false.
	* Using YAML view:
		1. Add the following YAML code in your values.yaml Helm configuration file:
```yaml
# ...
global:
  dynamic:
    plugins:
      - package: './dynamic-plugins/dist/backstage-community-plugin-analytics-provider-segment'
        disabled: false
# ...
```
4. Click Upgrade.

**Using YAML view:**

1. Perform one of the following steps:
	* If you have created the dynamic-plugins-rhdh ConfigMap file and not configured the analytics-provider-segment plugin, add the plugin to the list of plugins and set its plugins.disabled parameter to false.
	* If you have created the dynamic-plugins-rhdh ConfigMap file and configured the analytics-provider-segment plugin, search the plugin in the list of plugins and set its plugins.disabled parameter to false.
	* If you have not created the ConfigMap file, create it with the following YAML code:
```yaml
kind: ConfigMap
apiVersion: v1
metadata:
  name: dynamic-plugins-rhdh
data:
  dynamic-plugins.yaml: |
    includes:
      - dynamic-plugins.default.yaml
    plugins:
      - package: './dynamic-plugins/dist/backstage-community-plugin-analytics-provider-segment'
        disabled: false
```
2. Set the value of the dynamicPluginsConfigMapName parameter to the name of your dynamic-plugins-rhdh config map in your Backstage custom resource:
```yaml
# ...
spec:
  application:
    dynamicPluginsConfigMapName: dynamic-plugins-rhdh
# ...
```
3. Save the configuration changes.

Note: Make sure to replace the `dynamic-plugins-rhdh` config map name with the actual name of your config map.",17.630
